Total packets,Total size,Mean size,Mean inter-arrival,Scenario
310,454040,1464.645161,0.000612728,1
234,341584,1459.760684,0.000917704,1
279,406426,1456.724014,0.000755471,1
343,501874,1463.189504,0.000624643,1
223,323822,1452.116592,0.001056162,1
113,162810,1440.79646,0.001929875,1
298,414892,1392.255034,0.000567229,1
220,320500,1456.818182,0.001118347,1
266,387920,1458.345865,0.000900377,1
262,379896,1449.984733,0.000784529,1
225,279606,1242.693333,0.000930085,1
239,349908,1464.050209,0.000876933,1
361,526382,1458.121884,0.000586114,1
258,374860,1452.945736,0.000963319,1
317,464978,1466.807571,0.000787348,1
292,428828,1468.589041,0.000714959,1
279,406654,1457.541219,0.000731435,1
255,367744,1442.133333,0.000974783,1
229,332173,1450.537118,0.001006158,1
139,200482,1442.316547,0.001195355,1
220,321408,1460.945455,0.001088205,1
148,211720,1430.540541,0.001632796,1
159,234946,1477.647799,0.001543804,1
59,79172,1341.898305,0.003482707,1
114,165344,1450.385965,0.001774425,1
135,186060,1378.222222,0.001484955,1
173,179312,1036.485549,0.001286977,1
114,141265,1239.166667,0.002130018,1
75,95734,1276.453333,0.002963757,1
226,316759,1401.588496,0.000964311,1
96,126602,1318.770833,0.002375232,1
144,200545,1392.673611,0.001677552,1
92,120024,1304.608696,0.002604516,1
226,313159,1385.659292,0.001050329,1
170,235144,1383.2,0.001302367,1
182,235953,1296.445055,0.001366564,1
122,165872,1359.606557,0.001998455,1
149,181001,1214.771812,0.001486669,1
165,229614,1391.6,0.001310012,1
147,203387,1383.585034,0.001639637,1
217,303922,1400.562212,0.001058782,1
128,172127,1344.742188,0.001806921,1
308,438981,1425.262987,0.000763329,1
352,489446,1390.471591,0.000706632,1
162,205992,1271.555556,0.001368168,1
49,43382,885.3469388,0.005007667,1
167,226267,1354.892216,0.001304259,1
134,181666,1355.716418,0.001703271,1
220,310164,1409.836364,0.001044749,1
257,361313,1405.88716,0.00096202,1
138,187039,1355.355072,0.001786292,1
243,343720,1414.485597,0.000892888,1
197,248305,1260.431472,0.001164923,1
109,141461,1297.807339,0.002274907,1
236,333028,1411.135593,0.001042915,1
79,103835,1314.367089,0.003075141,1
115,155614,1353.165217,0.001859237,1
86,111259,1293.709302,0.002352235,1
119,158868,1335.02521,0.001710237,1
70,90889,1298.414286,0.003483391,1
203,255730,1259.753695,0.001121847,1
263,327277,1244.39924,0.000826053,1
263,335951,1277.380228,0.000897851,1
146,203322,1392.616438,0.001507586,1
114,142814,1252.754386,0.002056673,1
155,161126,1039.522581,0.001391818,1
289,383488,1326.948097,0.000781861,1
101,135361,1340.207921,0.00212692,1
134,148739,1109.992537,0.001837549,1
84,95091,1132.035714,0.002445482,1
70,70232,1003.314286,0.003329333,1
197,232240,1178.883249,0.001100505,1
126,168696,1338.857143,0.001789808,1
76,81501,1072.381579,0.00282096,1
107,144956,1354.728972,0.002078349,1
265,377028,1422.74717,0.000938136,1
129,158816,1231.131783,0.001870984,1
86,100032,1163.162791,0.002830859,1
15,5499,366.6,0.014167143,1
38,41662,1096.368421,0.005412838,1
38,40647,1069.657895,0.006468811,1
72,90063,1250.875,0.002806817,1
123,166706,1355.333333,0.001777984,1
106,143782,1356.433962,0.002029657,1
70,69691,995.5857143,0.003491406,1
109,145150,1331.651376,0.002151019,1
200,214715,1073.575,0.001187131,1
230,315989,1373.865217,0.001057712,1
86,97627,1135.197674,0.002829894,1
287,323543,1127.327526,0.000743353,1
81,90714,1119.925926,0.00249515,1
53,3587,67.67924528,0.004316212,1
57,62246,1092.035088,0.004286536,1
58,49160,847.5862069,0.004110719,1
88,115076,1307.681818,0.002643115,1
144,199954,1388.569444,0.001576014,1
224,256619,1145.620536,0.00108704,1
128,173916,1358.71875,0.001804866,1
91,118516,1302.373626,0.002479856,1
150,208018,1386.786667,0.001553926,1
150,205455,1369.7,0.001614423,1
208,267952,1288.230769,0.001140256,1
153,205260,1341.568627,0.001557355,1
209,294624,1409.684211,0.001108957,1
194,270711,1395.417526,0.001244731,1
86,111008,1290.790698,0.002875953,1
130,122047,938.8230769,0.001709628,1
116,157486,1357.637931,0.001795339,1
175,242965,1388.371429,0.001379983,1
154,193754,1258.142857,0.001394536,1
163,227700,1396.932515,0.001481451,1
178,247822,1392.258427,0.001277203,1
162,225323,1390.882716,0.001513261,1
122,160603,1316.418033,0.001828091,1
152,209196,1376.289474,0.001407278,1
71,91472,1288.338028,0.003244329,1
33,35117,1064.151515,0.007533281,1
268,374456,1397.223881,0.000895951,1
87,99602,1144.850575,0.002593023,1
156,180113,1154.570513,0.001497561,1
262,341775,1304.484733,0.000929992,1
61,75538,1238.327869,0.003821583,1
223,307914,1380.780269,0.001067437,1
295,417990,1416.915254,0.000791197,1
244,337017,1381.217213,0.000997881,1
294,408328,1388.870748,0.000800055,1
296,427362,1443.790541,0.000813139,1
143,190931,1335.181818,0.001693493,1
112,149555,1335.3125,0.002171027,1
276,378587,1371.692029,0.000833087,1
169,200330,1185.384615,0.001278899,1
212,288595,1361.29717,0.001052872,1
197,273023,1385.903553,0.001223413,1
100,132204,1322.04,0.002320566,1
198,273575,1381.691919,0.001123888,1
142,195906,1379.619718,0.001698489,1
127,172333,1356.952756,0.001942278,1
170,235804,1387.082353,0.00122384,1
208,291316,1400.557692,0.001046546,1
229,312742,1365.68559,0.000956627,1
289,406649,1407.089965,0.000847646,1
146,201168,1377.863014,0.001704324,1
129,165613,1283.821705,0.001873016,1
191,209489,1096.801047,0.001294584,1
310,391375,1262.5,0.000782595,1
163,206925,1269.478528,0.001345969,1
191,263700,1380.628272,0.001195874,1
115,156289,1359.034783,0.002031921,1
168,231687,1379.089286,0.001439204,1
203,230571,1135.817734,0.001120777,1
130,170346,1310.353846,0.001746349,1
188,249210,1325.585106,0.001100561,1
92,119683,1300.902174,0.002644868,1
193,207634,1075.823834,0.001168401,1
81,101161,1248.901235,0.002493538,1
98,120808,1232.734694,0.002414,1
126,165893,1316.611111,0.001959992,1
213,298866,1403.126761,0.001012618,1
110,123776,1125.236364,0.002095541,1
210,278858,1327.895238,0.001059617,1
121,159369,1317.099174,0.00199985,1
158,217636,1377.443038,0.001510637,1
173,237294,1371.641618,0.001386738,1
163,221890,1361.288344,0.001303481,1
299,423221,1415.454849,0.000818493,1
277,389936,1407.711191,0.00086308,1
142,172917,1217.725352,0.00157456,1
113,146695,1298.185841,0.001956313,1
141,150366,1066.425532,0.001748379,1
177,243498,1375.694915,0.001219051,1
104,138960,1336.153846,0.002394981,1
87,113908,1309.287356,0.002633814,1
146,198291,1358.157534,0.001657297,1
170,223712,1315.952941,0.001392047,1
262,354849,1354.385496,0.000890774,1
187,250556,1339.871658,0.001213113,1
154,210491,1366.824675,0.001592209,1
105,140114,1334.419048,0.002272779,1
195,271956,1394.646154,0.001083943,1
112,141070,1259.553571,0.002029766,1
142,186639,1314.359155,0.001713028,1
173,241026,1393.213873,0.001378483,1
187,264544,1414.673797,0.001275043,1
327,438632,1341.382263,0.000753764,1
192,273868,1426.395833,0.00122533,1
202,288648,1428.950495,0.001171662,1
264,382206,1447.75,0.000862179,1
267,390978,1464.337079,0.000896162,1
200,292940,1464.7,0.001228734,1
276,401772,1455.695652,0.000720284,1
353,516310,1462.634561,0.000632244,1
373,496374,1330.761394,0.000623815,1
112,151568,1353.285714,0.00220273,1
158,221366,1401.050633,0.001580732,1
244,356044,1459.196721,0.001000379,1
365,534590,1464.630137,0.000668429,1
153,223822,1462.888889,0.001353336,1
230,321949,1399.778261,0.00089886,1
317,447743,1412.438486,0.00067469,1
238,318908,1339.94958,0.00101957,1
223,287662,1289.964126,0.001057941,1
245,327138,1335.257143,0.000872061,1
289,373854,1293.612457,0.0008635,1
272,343528,1262.970588,0.000767325,1
317,428302,1351.11041,0.000766614,1
270,375433,1390.492593,0.000894799,1
246,345278,1403.569106,0.000981588,1
300,419768,1399.226667,0.000810579,1
325,426230,1311.476923,0.000660858,1
340,474488,1395.552941,0.000690785,1
261,381744,1462.62069,0.000946935,1
275,400370,1455.890909,0.000889741,1
275,403002,1465.461818,0.00085588,1
220,318940,1449.727273,0.001128059,1
176,244913,1391.551136,0.001355034,1
227,302421,1332.251101,0.001053845,1
192,258066,1344.09375,0.001185953,1
195,272352,1396.676923,0.001222784,1
211,303666,1439.175355,0.001075538,1
237,344426,1453.274262,0.001034665,1
214,314476,1469.514019,0.001138465,1
279,402738,1443.505376,0.000853565,1
105,153530,1462.190476,0.002133385,1
118,172080,1458.305085,0.00155088,1
260,346808,1333.876923,0.000928525,1
123,154302,1254.487805,0.001781156,1
161,228402,1418.645963,0.001555494,1
176,256152,1455.409091,0.001427863,1
73,106442,1458.109589,0.00332825,1
119,169436,1423.831933,0.001679847,1
200,290114,1450.57,0.00121492,1
278,402656,1448.402878,0.000836264,1
128,175416,1370.4375,0.001916551,1
137,198466,1448.656934,0.001730963,1
203,296802,1462.078818,0.001186267,1
297,430603,1449.841751,0.000805193,1
300,432503,1441.676667,0.00067792,1
240,344824,1436.766667,0.000953096,1
180,263680,1464.888889,0.001185419,1
154,223864,1453.662338,0.001603183,1
253,351054,1387.565217,0.000955294,1
189,246634,1304.941799,0.001306255,1
262,382628,1460.412214,0.00093659,1
329,477454,1451.227964,0.000699799,1
293,395706,1350.532423,0.000841267,1
261,375484,1438.636015,0.000796446,1
326,472894,1450.595092,0.000732618,1
230,334980,1456.434783,0.001037498,1
270,380396,1408.874074,0.000876862,1
246,356632,1449.723577,0.000966486,1
253,370122,1462.932806,0.000823702,1
91,124804,1371.472527,0.002255611,1
135,195778,1450.207407,0.001756612,1
190,273860,1441.368421,0.001231217,1
152,222560,1464.210526,0.001407033,1
323,465214,1440.291022,0.000750547,1
298,397489,1333.855705,0.000831111,1
156,222705,1427.596154,0.001601819,1
204,284917,1396.651961,0.001175453,1
320,468840,1465.125,0.000761887,1
128,187220,1462.65625,0.001420732,1
132,190216,1441.030303,0.001316046,1
211,303210,1437.014218,0.001163471,1
194,270033,1391.92268,0.001231363,1
148,212992,1439.135135,0.00164519,1
142,191202,1346.492958,0.001483468,1
247,355936,1441.036437,0.001004443,1
96,135705,1413.59375,0.002424632,1
264,383859,1454.011364,0.000861768,1
322,462336,1435.826087,0.000763704,1
179,262846,1468.413408,0.00139973,1
258,378032,1465.24031,0.000969961,1
232,337536,1454.896552,0.001043437,1
275,390774,1420.996364,0.00083835,1
279,407446,1460.379928,0.000672676,1
239,350966,1468.476987,0.000949021,1
203,296350,1459.852217,0.000943233,1
259,376714,1454.494208,0.000954698,1
357,523158,1465.428571,0.000685053,1
160,234420,1465.125,0.001427912,1
226,312153,1381.207965,0.000905156,1
139,168474,1212.043165,0.001246616,1
229,302608,1321.432314,0.001089671,1
216,304024,1407.518519,0.001154595,1
218,307891,1412.344037,0.001086797,1
197,285506,1449.269036,0.001149342,1
225,328410,1459.6,0.001047451,1
135,196910,1458.592593,0.001713358,1
245,357670,1459.877551,0.000979607,1
233,324494,1392.678112,0.000971207,1
153,224502,1467.333333,0.001413921,1
398,583192,1465.306533,0.00060737,1
241,352634,1463.211618,0.000975279,1
231,334210,1446.796537,0.000858304,1
413,602414,1458.62954,0.000594184,1
360,527272,1464.644444,0.000676613,1
268,392832,1465.791045,0.000898734,1
339,472351,1393.365782,0.00070321,1
210,275577,1312.271429,0.001176641,1
113,162382,1437.00885,0.002023143,1
212,307670,1451.273585,0.000808588,1
256,359755,1405.292969,0.000939443,1
281,393869,1401.669039,0.000771829,1
318,436156,1371.559748,0.00072582,1
218,294664,1351.669725,0.000903313,1
340,490509,1442.673529,0.000728531,1
333,423762,1272.558559,0.000749364,1
279,366352,1313.089606,0.000880669,1
258,353480,1370.077519,0.000851887,1
323,468738,1451.201238,0.000768866,1
270,395860,1466.148148,0.000696197,1
73,107802,1476.739726,0.001241542,1
256,362502,1416.023438,0.00086789,1
165,240858,1459.745455,0.001231207,1
320,429158,1341.11875,0.000775223,1
200,253180,1265.9,0.001020231,1
288,407052,1413.375,0.000831369,1
279,394249,1413.078853,0.000830162,1
253,367630,1453.083004,0.000958766,1
103,140812,1367.106796,0.002447098,1
35,48899,1397.114286,0.006297,1
218,311696,1429.798165,0.00096218,1
245,343983,1404.012245,0.00099368,1
216,229192,1061.074074,0.001144228,1
164,224499,1368.896341,0.001473288,1
193,255656,1324.642487,0.001268391,1
191,265540,1390.26178,0.001200116,1
110,130055,1182.318182,0.002155706,1
284,404251,1423.419014,0.000859396,1
129,172744,1339.100775,0.00165293,1
170,205960,1211.529412,0.001321325,1
129,174324,1351.348837,0.001621719,1
54,59253,1097.277778,0.004572679,1
54,64940,1202.592593,0.003967547,1
261,370292,1418.743295,0.000941077,1
139,192976,1388.316547,0.001617565,1
26,24179,929.9615385,0.00959424,1
92,117624,1278.521739,0.002289088,1
118,134982,1143.915254,0.001709829,1
125,166368,1330.944,0.001850452,1
241,336429,1395.970954,0.000999113,1
133,182077,1369,0.001786773,1
112,148274,1323.875,0.002039757,1
260,366966,1411.407692,0.00095929,1
198,264408,1335.393939,0.00122002,1
227,314421,1385.114537,0.000940646,1
193,266893,1382.865285,0.001262901,1
183,164857,900.8579235,0.001357445,1
271,338481,1249.00738,0.000915585,1
306,432081,1412.029412,0.000786384,1
152,199356,1311.552632,0.001470113,1
131,182312,1391.694656,0.001739346,1
230,320348,1392.817391,0.001055672,1
137,184393,1345.934307,0.00155775,1
89,117334,1318.359551,0.002384375,1
112,141926,1267.196429,0.002133243,1
108,144587,1338.768519,0.002274533,1
197,272101,1381.22335,0.001090837,1
175,243734,1392.765714,0.001253971,1
112,152866,1364.875,0.002078036,1
163,223437,1370.779141,0.001484574,1
126,170888,1356.253968,0.001679704,1
242,342886,1416.884298,0.000928029,1
245,318528,1300.114286,0.000953885,1
231,311889,1350.168831,0.001076357,1
244,323270,1324.877049,0.000888827,1
242,247020,1020.743802,0.000977166,1
100,132894,1328.94,0.002026879,1
189,247322,1308.582011,0.001280415,1
147,201322,1369.537415,0.001463966,1
175,218811,1250.348571,0.001407402,1
166,225042,1355.674699,0.001204982,1
172,200644,1166.534884,0.001409713,1
179,246370,1376.368715,0.001221404,1
148,207370,1401.148649,0.001353776,1
153,211880,1384.836601,0.001480447,1
190,235802,1241.063158,0.001278593,1
161,217499,1350.925466,0.001317575,1
269,378925,1408.643123,0.00090581,1
121,164364,1358.380165,0.001979458,1
157,218093,1389.127389,0.001542205,1
38,40376,1062.526316,0.005402297,1
224,314461,1403.84375,0.000999224,1
145,193591,1335.110345,0.001676674,1
275,386029,1403.741818,0.000908577,1
334,474920,1421.916168,0.000706991,1
220,306245,1392.022727,0.001059575,1
96,71901,748.96875,0.002423611,1
138,188987,1369.471014,0.001760898,1
187,260276,1391.850267,0.001150925,1
227,319364,1406.889868,0.000993305,1
89,118384,1330.157303,0.002679011,1
236,331239,1403.555085,0.001023766,1
167,230242,1378.694611,0.001284488,1
186,261842,1407.752688,0.001273168,1
160,222478,1390.4875,0.001456308,1
96,121311,1263.65625,0.002528916,1
109,144381,1324.59633,0.001873685,1
151,207398,1373.496689,0.00142912,1
136,187162,1376.191176,0.001689533,1
146,200419,1372.732877,0.001658703,1
185,256474,1386.345946,0.001231505,1
85,111648,1313.505882,0.002643583,1
165,231408,1402.472727,0.001338,1
321,420729,1310.682243,0.000750088,1
245,296429,1209.914286,0.000990246,1
156,201361,1290.775641,0.001525406,1
170,236560,1391.529412,0.001259941,1
153,208297,1361.418301,0.001517711,1
140,191404,1367.171429,0.001670453,1
94,124071,1319.904255,0.00264829,1
92,122926,1336.152174,0.002434121,1
145,187233,1291.262069,0.00161916,1
252,353832,1404.095238,0.000922303,1
227,319313,1406.665198,0.001073854,1
136,187162,1376.191176,0.001710859,1
137,186882,1364.10219,0.001606096,1
105,141228,1345.028571,0.001921865,1
84,109951,1308.940476,0.00293041,1
107,145636,1361.084112,0.002109481,1
115,136026,1182.834783,0.001836675,1
155,195292,1259.948387,0.001547344,1
131,169372,1292.916031,0.001726638,1
44,52294,1188.5,0.004700791,1
226,264361,1169.738938,0.001082236,1
246,257804,1047.98374,0.00100389,1
289,404799,1400.688581,0.000856431,1
177,242469,1369.881356,0.001322852,1
228,292027,1280.820175,0.000981652,1
176,221036,1255.886364,0.001408577,1
198,200374,1011.989899,0.001252863,1
89,89740,1008.314607,0.002257841,1
178,227664,1279.011236,0.001355452,1
175,238908,1365.188571,0.001380351,1
160,222384,1389.9,0.001527182,1
272,384103,1412.143382,0.000825535,1
294,415311,1412.622449,0.000816529,1
300,371050,1236.833333,0.00072888,1
100,126184,1261.84,0.002272253,1
194,245369,1264.78866,0.00117329,1
97,127593,1315.391753,0.002495896,1
68,86136,1266.705882,0.003066493,1
229,313203,1367.69869,0.000936211,1
223,311547,1397.071749,0.000945946,1
170,102797,604.6882353,0.001459136,1
113,114815,1016.061947,0.001920375,1
223,226947,1017.699552,0.001103964,1
292,341732,1170.315068,0.000819409,1
146,200419,1372.732877,0.001716359,1
49,55581,1134.306122,0.004180104,1
145,158584,1093.682759,0.001654813,1
121,166492,1375.966942,0.001776933,1
186,257239,1383.005376,0.001302578,1
54,41448,767.5555556,0.004146868,1
97,130496,1345.319588,0.002076875,1
66,65934,999,0.003716877,1
104,133313,1281.855769,0.002246796,1
172,235254,1367.755814,0.001421749,1
90,118784,1319.822222,0.00268009,1
85,112990,1329.294118,0.002592786,1
109,142849,1310.541284,0.002220435,1
61,37074,607.7704918,0.003328783,1
92,114952,1249.478261,0.002329495,1
83,104127,1254.542169,0.002434195,1
146,198231,1357.746575,0.001648021,1
105,118467,1128.257143,0.002173808,1
175,166002,948.5828571,0.001255328,1
25,8614,344.56,0.0083175,1
148,192019,1297.425676,0.001638932,1
143,175374,1226.391608,0.001693901,1
184,245774,1335.728261,0.001201628,1
242,343226,1418.289256,0.001013739,1
248,350087,1411.641129,0.000998405,1
74,92160,1245.405405,0.002754329,1
225,320888,1426.168889,0.000991446,1
221,312792,1415.348416,0.000992377,1
100,113182,1131.82,0.002440798,1
11,769,69.90909091,0.0200563,1
83,53317,642.373494,0.002457476,1
35,31489,899.6857143,0.005872382,1
109,140397,1288.045872,0.002221213,1
105,95799,912.3714286,0.002360337,1
104,112258,1079.403846,0.001981883,1
174,241902,1390.241379,0.001407,1
190,254808,1341.094737,0.001304354,1
116,53163,458.3017241,0.001950539,1
173,213513,1234.179191,0.001276849,1
77,75589,981.6753247,0.002878579,1
60,73955,1232.583333,0.004077949,1
77,86781,1127.025974,0.0027475,1
72,93232,1294.888889,0.003310141,1
160,219709,1373.18125,0.001505755,1
118,154402,1308.491525,0.002126983,1
167,230582,1380.730539,0.001280506,1
14,4050,289.2857143,0.015427846,1
73,86142,1180.027397,0.002936153,1
172,234516,1363.465116,0.001397363,1
59,71741,1215.949153,0.003572414,1
136,185708,1365.5,0.001579407,1
36,39842,1106.722222,0.0063658,1
196,264961,1351.841837,0.0012296,1
84,106191,1264.178571,0.002905181,1
276,389508,1411.26087,0.000857251,1
224,316586,1413.330357,0.001035323,1
283,401629,1419.183746,0.000885574,1
